query	sample_id	kmer_similarity
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314562	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314563	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342720	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN03197511	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN03197512	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN03197513	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314403	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314532	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMD00012176	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314534	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02315065	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02315066	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02363970	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02363971	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02363972	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN03477676	0.9726103968697597
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314558	0.9642258244829514
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314428	0.9580771380659586
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN01922361	0.956400223588597
IS_length_1827-IPR002559_1030_1636-PTHR35604_649_1657-IPR008490_766_985	SAMN03854411	0.9365609348914858
IS_length_1842-IPR008490_277_484-PTHR33408_130_1669-IPR025668_1273_1648	SAMN00102984	1.0
IS_length_1845-IPR008490_275_482-IPR025668_1271_1643-PTHR33408_122_1703	SAMN02314417	1.0
IS_length_1845-IPR008490_275_482-IPR025668_1271_1643-PTHR33408_122_1703	SAMN02314536	0.9636363636363636
IS_length_1845-IPR008490_275_482-IPR025668_1271_1643-PTHR33408_122_1703	SAMN02314538	0.9586776859504132
IS_length_1849-IPR025668_1313_1688-PTHR33408_167_1745-IPR008490_320_527	SAMN00630422	1.0
IS_length_1849-IPR025668_1313_1688-PTHR33408_167_1745-IPR008490_320_527	SAMEA30053668	0.9224848818031886
IS_length_1849-IPR025668_1313_1688-PTHR33408_167_1745-IPR008490_320_527	SAMEA30064918	0.9169873556899395
IS_length_1849-IPR025668_1313_1688-PTHR33408_167_1745-IPR008490_320_527	SAMN02584945	0.9158878504672897
IS_length_1856-PTHR33498_159_1671-IPR002560_561_828-IPR002560_1218_1635	SAMEA3545363	0.988499452354874
IS_length_1856-PTHR33498_159_1671-IPR002560_561_828-IPR002560_1218_1635	SAMEA30024418	0.988499452354874
IS_length_1862-IPR013762_1011_1545	SAMN06473629	0.9890829694323144
IS_length_1862-IPR013762_1011_1545	SAMEA30049918	0.9868995633187773
IS_length_1862-IPR013762_1011_1545	SAMN06473585	0.9776200873362445
IS_length_1862-IPR013762_1011_1545	SAMN06473723	0.9776200873362445
IS_length_1862-IPR013762_1011_1545	SAMN06473763	0.9776200873362445
IS_length_1862-IPR013762_1011_1545	SAMN06473628	0.976528384279476
IS_length_1862-IPR013762_1011_1545	SAMEA30108418	0.9677947598253275
IS_length_1862-IPR013762_1011_1545	SAMN00630425	0.9667030567685589
IS_length_1862-IPR013762_1011_1545	SAMEA29980918	0.9661572052401747
IS_length_1862-IPR013762_1011_1545	SAMN00008771	0.9650655021834061
IS_length_1862-IPR013762_1011_1545	SAMEA30056668	0.9623362445414847
IS_length_1862-IPR013762_1011_1545	SAMN00630399	0.9596069868995634
IS_length_1862-IPR013762_1011_1545	SAMN00630298	0.9486899563318777
IS_length_1874-IPR008490_288_495-IPR025668_1284_1659-PTHR33408_135_1713	SAMEA30069418	0.9045553145336226
IS_length_1890-IPR013762_770_1295	SAMEA30082168	0.9672043010752688
IS_length_1890-IPR013762_770_1295	SAMEA30044668	0.9650537634408602
IS_length_1922-IPR013762_744_1359	SAMEA30005668	0.9862579281183932
IS_length_1922-IPR013762_744_1359	SAMN02370943	0.9841437632135307
IS_length_1922-IPR013762_744_1359	SAMN02370940	0.9820295983086681
IS_length_1922-IPR013762_744_1359	SAMEA29978668	0.9788583509513742
IS_length_1922-IPR013762_744_1359	SAMEA30048418	0.9783298097251586
IS_length_1922-IPR013762_744_1359	SAMN02910274	0.9778012684989429
IS_length_1922-IPR013762_744_1359	SAMEA30075418	0.9772727272727273
IS_length_1922-IPR013762_744_1359	SAMEA3545272	0.976215644820296
IS_length_1922-IPR013762_744_1359	SAMEA3545234	0.9667019027484144
IS_length_1922-IPR013762_744_1359	SAMEA3545313	0.9593023255813954
IS_length_1922-IPR013762_744_1359	SAMN05444418	0.9545454545454546
IS_length_1922-IPR013762_744_1359	SAMEA30015418	0.952431289640592
IS_length_1922-IPR013762_744_1359	SAMEA3539455	0.9445031712473573
IS_length_1922-IPR013762_744_1359	SAMEA3545361	0.9138477801268499
IS_length_1922-IPR013762_744_1359	SAMN00102984	0.9106765327695561
IS_length_1922-IPR013762_744_1359	SAMEA3545310	0.9022198731501057
IS_length_1922-IPR013762_744_1359	SAMN03842219	0.9001057082452432
IS_length_1942-IPR012337_1302_1749-IPR002559_822_1617	SAMN09377639	0.9864016736401674
IS_length_1942-IPR012337_1302_1749-IPR002559_822_1617	SAMN00690715	0.9832635983263598
IS_length_1973-IPR002559_9_387-PTHR33258_3_429-IPR012337_3_498	SAMN00779242	0.9691199176531138
IS_length_2012-IPR013762_831_1374	SAMN00998673	1.0
IS_length_2018-PTHR33408_341_1973-IPR008490_428_626-IPR025668_1562_1955	SAMEA3545334	0.977364185110664
IS_length_2020-IPR013762_804_1329	SAMN01779551	0.9110552763819095
IS_length_2103-PTHR46889_883_1525-IPR012337_1024_1510-IPR036397_1033_1528	SAMEA29989918	0.9247467438494935
IS_length_2181-IPR004291_1870_2029	SAMEA3545335	0.9298000929800093
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN04858634	1.0
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN09384111	0.9883774988377498
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN02344611	0.9827986982798699
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN06019192	0.9795443979544398
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN03956213	0.9786145978614598
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMD00090157	0.9735006973500697
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMD00090152	0.9730357973035797
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN01779559	0.9679218967921897
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN00710305	0.9669920966992097
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN10067833	0.9609483960948396
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN05213217	0.9590887959088796
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMEA4586449	0.9479311947931195
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN06031424	0.9377033937703394
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN05710416	0.9311947931194793
IS_length_2181-PTHR35004_900_1989-IPR036397_1230_1737-PTHR35004:SF6_900_1989-IPR012337_1212_1707	SAMN09867636	0.9121338912133892
IS_length_2212-IPR010095_3_81-IPR010095_2107_2185	SAMN00761826	0.9711274060494959
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA1877361	0.976545842217484
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN02404858	0.9748400852878465
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30012418	0.9735607675906184
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN01730984	0.9731343283582089
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN02370946	0.9731343283582089
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3545308	0.9722814498933902
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN03466154	0.9714285714285714
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN02370947	0.9688699360341151
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30071668	0.9680170575692963
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN03478077	0.9680170575692963
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN02370936	0.9658848614072495
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN06173321	0.9637526652452025
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30109168	0.9594882729211087
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN08796602	0.9556503198294243
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3545407	0.9552238805970149
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN04440805	0.9547974413646055
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30046168	0.9539445628997868
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA1877329	0.9526652452025587
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3539462	0.9518123667377398
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30014668	0.9518123667377398
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA1877358	0.9509594882729211
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA847159	0.949680170575693
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA29983918	0.9488272921108742
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA1877322	0.947547974413646
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN04487923	0.9449893390191898
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA29995918	0.9449893390191898
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3725549	0.9424307036247335
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA43993168	0.9368869936034115
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30092668	0.9334754797441365
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN09476387	0.9326226012793177
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30066418	0.9228144989339019
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA30029668	0.911727078891258
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN09610931	0.9108742004264392
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3545360	0.908315565031983
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMN05965615	0.9044776119402985
IS_length_2375-IPR004291_115_385-IPR004291_1188_1542-IPR024463_744_1005-IPR008878_1988_2258	SAMEA3545359	0.9023454157782516
IS_length_2375-IPR013762_1226_1775	SAMEA847159	0.9539445628997868
IS_length_2375-IPR013762_1226_1775	SAMEA30056668	0.9390191897654584
IS_length_2375-IPR013762_1226_1775	SAMN00008771	0.9343283582089552
IS_length_2375-IPR013762_1226_1775	SAMEA29980918	0.9334754797441365
IS_length_2384-IPR022898_60_600-IPR022898_60_609-IPR022898_66_597-IPR012337_57_615-IPR024567_57_627-IPR024567_66_594-IPR001352_60_609-IPR036397_51_633	SAMEA3319336	0.9957519116397621
IS_length_2384-IPR022898_60_600-IPR022898_60_609-IPR022898_66_597-IPR012337_57_615-IPR024567_57_627-IPR024567_66_594-IPR001352_60_609-IPR036397_51_633	SAMN03287033	0.9915038232795242
IS_length_2384-IPR022898_60_600-IPR022898_60_609-IPR022898_66_597-IPR012337_57_615-IPR024567_57_627-IPR024567_66_594-IPR001352_60_609-IPR036397_51_633	SAMN04480378	0.9915038232795242
IS_length_2384-IPR022898_60_600-IPR022898_60_609-IPR022898_66_597-IPR012337_57_615-IPR024567_57_627-IPR024567_66_594-IPR001352_60_609-IPR036397_51_633	SAMEA104153406	0.9885301614273577
IS_length_2403-IPR013762_825_1371	SAMN02344613	0.9806152549515381
IS_length_2411-IPR013762_1240_1765	SAMEA30109168	0.996640067198656
IS_length_2411-IPR013762_1240_1765	SAMEA3545407	0.996220075598488
IS_length_2411-IPR013762_1240_1765	SAMEA30071668	0.9903401931961361
IS_length_2411-IPR013762_1240_1765	SAMEA30092668	0.9806803863922722
IS_length_2411-IPR013762_1240_1765	SAMEA29983918	0.9773204535909282
IS_length_2411-IPR013762_1240_1765	SAMN01730984	0.9739605207895842
IS_length_2411-IPR013762_1240_1765	SAMEA3539462	0.9714405711885762
IS_length_2411-IPR013762_1240_1765	SAMEA43993168	0.9701805963880722
IS_length_2411-IPR013762_1240_1765	SAMEA30014668	0.9685006299874003
IS_length_2411-IPR013762_1240_1765	SAMEA3725549	0.9676606467870642
IS_length_2411-IPR013762_1240_1765	SAMEA30066418	0.9517009659806804
IS_length_2411-IPR013762_1240_1765	SAMN00627906	0.9437211255774884
IS_length_2427-IPR012337_669_1068	SAMN03197326	0.9453483521068001
IS_length_2427-IPR012337_669_1068	SAMN03197365	0.9453483521068001
IS_length_2427-IPR012337_669_1068	SAMN03197680	0.9086357947434293
IS_length_2429-IPR012337_671_1070	SAMN03198049	1.0
IS_length_2436-IPR027805_1269_1416	SAMN02344603	1.0
IS_length_2466-IPR013762_828_1374	SAMN01730062	1.0
IS_length_2466-IPR013762_828_1374	SAMEA29993668	0.9852216748768473
IS_length_2466-IPR013762_828_1374	SAMN06473597	0.9815270935960592
IS_length_2466-IPR013762_828_1374	SAMN06473724	0.9815270935960592
IS_length_2466-IPR013762_828_1374	SAMN06473600	0.9815270935960592
IS_length_2466-IPR013762_828_1374	SAMN06473621	0.9815270935960592
IS_length_2467-IPR013762_828_1374	SAMN01730062	0.9901518260155929
IS_length_2467-IPR013762_828_1374	SAMEA29993668	0.9749692244562987
IS_length_2467-IPR013762_828_1374	SAMN06473597	0.9704554780467788
IS_length_2467-IPR013762_828_1374	SAMN06473724	0.9704554780467788
IS_length_2467-IPR013762_828_1374	SAMN06473600	0.9704554780467788
IS_length_2467-IPR013762_828_1374	SAMN06473621	0.9704554780467788
IS_length_2480-IPR013762_653_1031	SAMN01779551	0.9004081632653061
IS_length_2484-IPR013762_1290_1836	SAMEA30064918	1.0
IS_length_2484-IPR013762_1290_1836	SAMN00630422	0.993480032599837
IS_length_2484-IPR013762_1290_1836	SAMEA30043918	0.9449877750611247
IS_length_2484-IPR013762_1341_1884	SAMEA4362468	1.0
IS_length_2484-IPR013762_1341_1884	SAMEA4362478	1.0
IS_length_2484-IPR013762_1341_1884	SAMN07357042	0.965362673186634
IS_length_2484-IPR013762_1341_1884	SAMN02923892	0.9596577017114915
IS_length_2484-IPR013762_831_1386	SAMN07357042	0.960880195599022
IS_length_2484-IPR013762_831_1386	SAMEA4362468	0.958842705786471
IS_length_2484-IPR013762_831_1386	SAMEA4362478	0.958842705786471
IS_length_2484-IPR013762_831_1386	SAMN02923892	0.9523227383863081
IS_length_2484-IPR013762_888_1434	SAMN00630422	1.0
IS_length_2484-IPR013762_888_1434	SAMEA30064918	0.993480032599837
IS_length_2484-IPR013762_888_1434	SAMEA30043918	0.9449877750611247
IS_length_2496-PTHR46889_1733_2081-IPR012337_1964_2075-PTHR46889_2135_2345-IPR036397_2120_2423-IPR012337_2138_2360	SAMN07659654	0.975669099756691
IS_length_2496-PTHR46889_1733_2081-IPR012337_1964_2075-PTHR46889_2135_2345-IPR036397_2120_2423-IPR012337_2138_2360	SAMN07660352	0.9598540145985401
IS_length_2502-IPR013762_1270_1795	SAMEA912953	0.9801779935275081
IS_length_2502-IPR013762_1270_1795	SAMN00008773	0.9599514563106796
IS_length_2502-IPR013762_1270_1795	SAMN00103345	0.9207119741100324
IS_length_2502-IPR013762_1270_1795	SAMEA30073918	0.9110032362459547
IS_length_2506-IPR008878_482_818-IPR008878_506_803-IPR004291_1465_2326	SAMN00630410	0.9382067851373183
IS_length_2520-IPR013762_1328_1871	SAMN06342718	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342719	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342722	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342723	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342728	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342731	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342733	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342724	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342730	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342732	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342734	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342721	1.0
IS_length_2520-IPR013762_1328_1871	SAMN03197512	1.0
IS_length_2520-IPR013762_1328_1871	SAMN03197513	1.0
IS_length_2520-IPR013762_1328_1871	SAMN02314532	1.0
IS_length_2520-IPR013762_1328_1871	SAMN06342726	0.9995983935742971
IS_length_2520-IPR013762_1328_1871	SAMN06342727	0.9995983935742971
IS_length_2520-IPR013762_1328_1871	SAMN06342714	0.9991967871485944
IS_length_2520-IPR013762_1328_1871	SAMN06342725	0.9991967871485944
IS_length_2520-IPR013762_1328_1871	SAMN03197511	0.9991967871485944
IS_length_2520-IPR013762_1328_1871	SAMN06342720	0.9987951807228915
IS_length_2520-IPR013762_1328_1871	SAMN02363970	0.9915662650602409
IS_length_2520-IPR013762_1328_1871	SAMN00630401	0.934136546184739
IS_length_2520-IPR013762_1328_1871	SAMD00012176	0.9317269076305221
IS_length_2520-IPR013762_1328_1871	SAMN02314413	0.929718875502008
IS_length_2520-IPR013762_1328_1871	SAMEA30083668	0.9265060240963855
IS_length_2520-IPR013762_1328_1871	SAMN00630421	0.9253012048192771
IS_length_2520-IPR013762_1328_1871	SAMN02314563	0.9244979919678715
IS_length_2520-IPR013762_1328_1871	SAMN03198101	0.9244979919678715
IS_length_2520-IPR013762_1328_1871	SAMEA3359028	0.9236947791164659
IS_length_2520-IPR013762_1328_1871	SAMN03198126	0.9224899598393574
IS_length_2520-IPR013762_1328_1871	SAMN03198091	0.9224899598393574
IS_length_2520-IPR013762_1328_1871	SAMN02314404	0.9220883534136546
IS_length_2520-IPR013762_1328_1871	SAMN02314412	0.921285140562249
IS_length_2520-IPR013762_1328_1871	SAMN02315065	0.9208835341365462
IS_length_2520-IPR013762_1328_1871	SAMN02363971	0.9208835341365462
IS_length_2520-IPR013762_1328_1871	SAMN02314419	0.9164658634538153
IS_length_2520-IPR013762_1328_1871	SAMN02314560	0.9164658634538153
IS_length_2520-IPR013762_1328_1871	SAMN02314562	0.9164658634538153
IS_length_2520-IPR013762_1328_1871	SAMN02314561	0.9160642570281124
IS_length_2520-IPR013762_1328_1871	SAMN02314520	0.9116465863453815
IS_length_2520-IPR013762_1328_1871	SAMN03198090	0.9096385542168675
IS_length_2520-IPR013762_1328_1871	SAMEA3494626	0.9092369477911647
IS_length_2520-IPR013762_1328_1871	SAMN02314559	0.9088353413654618
IS_length_2520-IPR013762_1328_1871	SAMN02317049	0.9088353413654618
IS_length_2520-IPR013762_1328_1871	SAMN02314521	0.9056224899598394
IS_length_2520-IPR013762_1328_1871	SAMN02314529	0.9020080321285141
IS_length_2538-IPR013762_1279_1822	SAMN01730062	0.9924242424242424
IS_length_2538-IPR013762_1279_1822	SAMEA3545409	0.9844497607655502
IS_length_2538-IPR013762_1279_1822	SAMEA3545345	0.9844497607655502
IS_length_2538-IPR013762_1279_1822	SAMEA29982418	0.9844497607655502
IS_length_2538-IPR013762_1279_1822	SAMEA30113668	0.983652312599681
IS_length_2538-IPR013762_1279_1822	SAMN00630409	0.976475279106858
IS_length_2538-IPR013762_1279_1822	SAMN07340701	0.9752791068580542
IS_length_2538-IPR013762_1279_1822	SAMEA30058168	0.9740829346092504
IS_length_2538-IPR013762_1279_1822	SAMEA30067918	0.9732854864433812
IS_length_2538-IPR013762_1279_1822	SAMEA30076918	0.9625199362041468
IS_length_2538-IPR013762_1279_1822	SAMEA30004168	0.9497607655502392
IS_length_2538-IPR013762_1279_1822	SAMEA970836	0.9477671451355661
IS_length_2538-IPR013762_1279_1822	SAMEA30086668	0.9441786283891547
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3539456	1.0
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30016168	1.0
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30071668	1.0
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN02370951	0.9920792079207921
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30092668	0.9853465346534653
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN06173321	0.9825742574257426
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545407	0.9825742574257426
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545308	0.9825742574257426
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30046168	0.9825742574257426
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA1032398	0.9817821782178218
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN04624151	0.9817821782178218
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN03466154	0.9817821782178218
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30012418	0.9817821782178218
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA1877329	0.9813861386138614
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30109168	0.980990099009901
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA1877322	0.9805940594059406
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN06706978	0.9758415841584158
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545364	0.975049504950495
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN02370946	0.9746534653465346
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545363	0.9738613861386138
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30036418	0.9734653465346534
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30029668	0.9734653465346534
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545359	0.9734653465346534
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30073918	0.973069306930693
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA3545360	0.9726732673267326
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30040168	0.9722772277227723
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30070168	0.9718811881188119
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN00008773	0.9710891089108911
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN08796602	0.9710891089108911
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMEA30076918	0.9706930693069307
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN00113677	0.9683168316831683
IS_length_2555-IPR036397_1291_1768-PTHR35004_877_2065-IPR012337_1315_1720	SAMN04606448	0.9683168316831683
